year,month,rank,net_worth, transformed worth ,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,2545,1.1,"$1,100,000,000 ",Herz,Michaela,Michaela Herz,,,Female,Germany,Germany,Hamburg,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Rinke,Alexander,Alexander Rinke,4/23/1989,34,Male,Germany,Germany,Munich,Technology,['Technology'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Wacker,Peter-Alexander,Peter-Alexander Wacker,10/2/1951,72,Male,Germany,Germany,Starnberg,Manufacturing,['Manufacturing'],,,FALSE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Charles,Bernard,Bernard Charles,3/30/1957,67,Male,France,,,Diversified,['Diversified'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Madar,Jean,Jean Madar,3/1/1959,65,Male,France,United States,New York,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Haji-Ioannou,Clelia,Clelia Haji-Ioannou,1/1/1971,53,Female,Cyprus,Monaco,Monte Carlo,Service,['Service'],,,FALSE,Increased
2024,4,2545,1.1,"$1,100,000,000 ",Cao,Jianwei,Cao Jianwei,5/30/1978,45,Male,China,China,Shangyu,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Chen,Wenyuan,Chen Wenyuan & family,1/1/1968,56,Male,China,China,Suzhou,Technology,['Technology'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Dong,Zengping,Dong Zengping,,54,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",He,Zuxun,He Zuxun,10/28/1965,58,Male,China,China,Kunming,Food & Beverage,['Food & Beverage'],,,TRUE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Hong,Arthur Xiaobo,Arthur Xiaobo Hong,1/1/1972,52,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Returned to List
2024,4,2545,1.1,"$1,100,000,000 ",Hong,Feng,Hong Feng,1/1/1977,47,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Increased
2024,4,2545,1.1,"$1,100,000,000 ",Li,Jinyang,Li Jinyang,,,Female,China,China,Chifeng,Metals & Mining,['Metals & Mining'],,,FALSE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Li,Wanqiang,Li Wanqiang,8/1/1977,46,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Increased
2024,4,2545,1.1,"$1,100,000,000 ",Li,Xiaohua,Li Xiaohua & family,1/1/1962,62,Male,China,China,Yuxi,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Li,Zhiyuan,Li Zhiyuan,1/1/1955,69,Male,China,China,Haikou,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Ling,Bin,Ling Bin,7/1/1968,55,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Liu,Chengyu,Liu Chengyu & family,7/26/1962,61,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Liu,Fangyi,Liu Fangyi,,54,Male,China,China,Shanghai,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Lu,Zongjun,Lu Zongjun,6/1/1963,60,Male,China,China,Shanghai,Logistics,['Logistics'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Ma,Yunsheng,Ma Yunsheng,12/1/1962,61,Male,China,China,Binzhou,Diversified,['Diversified'],,,TRUE,Returned to List
2024,4,2545,1.1,"$1,100,000,000 ",Mao,Zhongwu,Mao Zhongwu,8/13/1962,61,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Qi,Xiangdong,Qi Xiangdong,10/1/1970,53,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Qian,Jinghong,Qian Jinghong,1/1/1973,51,Female,China,China,Wuxi,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Qin,Hua,Qin Hua,1/1/1968,56,Male,China,China,Liaocheng,Food & Beverage,['Food & Beverage'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Song,Fei,Song Fei,9/12/1966,57,Male,China,China,Yantai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Sun,Weijie,Sun Weijie,7/26/1963,60,Male,China,China,Yantai,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Tan,Lili,Tan Lili,,,Female,China,China,Guangzhou,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Tang,Aoqi,Tang Aoqi & family,4/11/1945,78,Male,China,China,Changzhou,Automotive,['Automotive'],,,TRUE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Wang,Jianfeng,Wang Jianfeng & family,,54,Male,China,China,Ningbo,Automotive,['Automotive'],,,TRUE,Increased
2024,4,2545,1.1,"$1,100,000,000 ",Wang,Jianyi,Wang Jianyi,1/12/1963,61,Male,China,China,Hangzhou,Technology,['Technology'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Wang,Jinhua,Wang Jinhua,4/12/1963,60,Male,China,China,Hangzhou,Metals & Mining,['Metals & Mining'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Wu,Bo,Wu Bo,5/1/1954,69,Male,China,China,Nanjing,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Wu,Xubo,Wu Xubo,1/1/1985,39,Male,China,China,Guangzhou,Technology,['Technology'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Xiang,Wenbo,Xiang Wenbo,6/21/1962,61,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Xiu,Laigui,Xiu Laigui,7/1/1954,69,Male,China,China,Tonghua,Healthcare,['Healthcare'],,,TRUE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Xu,Yuejuan,Xu Yuejuan,1/24/1962,62,Female,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Yang,Tingdong,Yang Tingdong,5/20/1960,63,Male,China,China,Suqian,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Yang,Ying,Yang Ying & family,4/1/1963,61,Female,China,China,Xiamen,Healthcare,['Healthcare'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Yu,Faxiang,Yu Faxiang,10/7/1971,52,Male,China,China,Shaoxing,Media & Entertainment,['Media & Entertainment'],,,TRUE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Zhang,Jianguo,Zhang Jianguo & family,1/7/1963,61,Male,China,China,guangzhou,Energy,['Energy'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Zhang,Xin,Zhang Xin,8/24/1965,58,Female,China,China,Beijing,Real Estate,['Real Estate'],SOHO China,"Cofounder, CEO",TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Zhang,Yubai,Zhang Yubai,10/1/1964,59,Male,China,China,Suqian,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Zhou,Liangzhang,Zhou Liangzhang & family,1/1/1963,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Returned to List
2024,4,2545,1.1,"$1,100,000,000 ",Andlauer,Michael,Michael Andlauer,1/1/1965,59,Male,Canada,,,Logistics,['Logistics'],,,TRUE,
2024,4,2545,1.1,"$1,100,000,000 ",Saputo,Francesco,Francesco Saputo,,,Male,Canada,Canada,Montreal,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Ermírio de Moraes,Clóvis,Clóvis Ermírio de Moraes,,,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1,"$1,100,000,000 ",Grendene Bartelle,Pedro,Pedro Grendene Bartelle,1/23/1950,74,Male,Brazil,Brazil,Sao Paulo,Fashion & Retail,['Fashion & Retail'],,,TRUE,Returned to List
2024,4,2545,1.1,"$1,100,000,000 ",Liu,Ming Chung,Liu Ming Chung,1/1/1963,61,Male,Brazil,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Locks,Itamar,Itamar Locks & family,1/1/1955,69,Male,Brazil,Brazil,Rondonopolis,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Maggi,Blairo,Blairo Maggi,5/29/1956,67,Male,Brazil,Brazil,Cuiaba,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2024,4,2545,1.1,"$1,100,000,000 ",Pires Oliveira Dias,Carlos,Carlos Pires Oliveira Dias,5/24/1951,72,Male,Brazil,Brazil,Sao Paolo,Healthcare,['Healthcare'],,,FALSE,
2024,4,2545,1.1,"$1,100,000,000 ",Rechulski Santo Domingo,Vera,Vera Rechulski Santo Domingo,12/26/1948,75,Female,Brazil,Bermuda,,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2024,4,2545,1.1,"$1,100,000,000 ",Scripilliti,Carlos Eduardo M.,Carlos Eduardo M. Scripilliti,,,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1,"$1,100,000,000 ",Velloso,Regina Helena S.,Regina Helena S. Velloso,,,Male,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,
2024,4,2545,1.1,"$1,100,000,000 ",Voigt,Livia,Livia Voigt,7/10/2004,19,Female,Brazil,Brazil,Florianópolis,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2545,1.1,"$1,100,000,000 ",Voigt de Assis,Dora,Dora Voigt de Assis,2/14/1998,26,Female,Brazil,Brazil,Florianópolis,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2545,1.1,"$1,100,000,000 ",Khan,Muhammed Aziz,Muhammed Aziz Khan,3/1/1955,69,Male,Bangladesh,Singapore,Singapore,Energy,['Energy'],,,TRUE,Increased
2024,4,2545,1.1,"$1,100,000,000 ",Stul,Manny,Manny Stul,5/9/1949,74,Male,Australia,Australia,Melbourne,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2545,1.1,"$1,100,000,000 ",Vardanyan,Ruben,Ruben Vardanyan & family,5/25/1968,55,Male,Armenia,Armenia,Erevan,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Altman,Sam,Sam Altman,4/22/1985,38,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],Y Combinator,President,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Bacon,Louis,Louis Bacon,7/25/1956,67,Male,United States,United States,Oyster Bay,Finance & Investments,['Finance & Investments'],"Moore Capital Management, LP",Founder,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Burch,Tory,Tory Burch,6/17/1966,57,Female,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],Tory Burch,Executive Chairman & Chief Creative Officer,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Cruanes,Thierry,Thierry Cruanes,6/23/1967,56,Male,United States,United States,San Mateo,Technology,['Technology'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Elias,Ric,Ric Elias,5/21/1967,56,Male,United States,United States,Charlotte,Media & Entertainment,['Media & Entertainment'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Fung,Victor,Fung Victor,10/16/1945,78,Male,United States,Hong Kong,Hong Kong,Logistics,['Logistics'],,,FALSE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Hindawi,David,David Hindawi,12/8/1944,79,Male,United States,United States,Seattle,Technology,['Technology'],Tanium,Executive Chairman,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Jones,Harvey,Harvey Jones,1/1/1953,71,Male,United States,United States,Palm Beach,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Jones,Mark,Mark Jones,1/1/1962,62,Male,United States,,,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Jones,Robyn,Robyn Jones,7/22/1962,61,Female,United States,United States,Fort Worth,Finance & Investments,['Finance & Investments'],Goosehead Insurance,Cofounder,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Kurtz,Richard,Richard Kurtz,5/15/1940,83,Male,United States,United States,Palm Beach,Real Estate,['Real Estate'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Oringer,Jonathan,Jonathan Oringer,5/2/1974,49,Male,United States,United States,Miami Beach,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Oyler,John,John Oyler,4/3/1968,55,Male,United States,United States,,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Sethi,Neerja,Neerja Sethi,1/16/1955,69,Female,United States,United States,Fisher Island,Technology,['Technology'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Shah,Dharmesh,Dharmesh Shah,11/6/1967,56,Male,United States,United States,Lowell,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Shen,Hua,Hua Shen,1/1/1963,61,Male,United States,China,Jiaxing,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Silverstein,Larry,Larry Silverstein,5/30/1931,92,Male,United States,United States,New York,Real Estate,['Real Estate'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Smith,Michael S.,Michael S. Smith,5/9/1955,68,Male,United States,United States,Miami Beach,Energy,['Energy'],,Investor,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Stawski,Axel,Axel Stawski,11/14/1950,73,Male,United States,United States,Sagaponack,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Truchard,James,James Truchard,6/25/1943,80,Male,United States,United States,Austin,Technology,['Technology'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Vagelos,Roy,Roy Vagelos,10/8/1929,94,Male,United States,United States,Gladstone,Healthcare,['Healthcare'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Watterson,Scott,Scott Watterson,5/18/1955,68,Male,United States,United States,Logan,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Yuengling,Richard,"Richard Yuengling, Jr. & family",3/10/1943,81,Male,United States,United States,Pottsville,Food & Beverage,['Food & Beverage'],,,FALSE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Boholyubov,Henadiy,Henadiy Boholyubov,1/1/1962,62,Male,Ukraine,Ukraine,Dnipro,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Vargi,Murat,Murat Vargi,11/14/1947,76,Male,Turkey,Turkey,Istanbul,Telecom,['Telecom'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Chin,Jong Hwa,Chin Jong Hwa,6/1/1958,65,Male,Taiwan,Taiwan,Taoyuan,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Blecher,Lennart,Lennart Blecher,1/1/1955,69,Male,Sweden,Switzerland,Zurich,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Franzén,Per,Per Franzén,4/10/1976,47,Male,Sweden,Sweden,Stockholm,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Chang,Pyung-soon,Chang Pyung-soon,1/3/1951,73,Male,South Korea,South Korea,Seoul,Service,['Service'],Kyowon Group,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Hong,Seok-joh,Hong Seok-joh,1/8/1953,71,Male,South Korea,South Korea,Seoul,Fashion & Retail,['Fashion & Retail'],BGF Co. Ltd.,,FALSE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Lim,John,John Lim,6/28/1956,67,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Zhong,Sheng Jian,Zhong Sheng Jian,3/3/1958,66,Male,Singapore,Singapore,Singapore,Real Estate,['Real Estate'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Frolov,Denis,Denis Frolov,12/30/1982,41,Male,Russia,Russia,Moscow,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Kudryashkin,Igor,Igor Kudryashkin,11/22/1961,62,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Kuzyaev,Andrei,Andrei Kuzyaev,10/6/1965,58,Male,Russia,Russia,Moscow,Telecom,['Telecom'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Netylko,Edward,Edward Netylko,1/23/1968,56,Male,Russia,Russia,Moscow,Healthcare,['Healthcare'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Shishkarev,Sergey ,Sergey Shishkarev,2/2/1968,56,Male,Russia,Russia,Moscow,Logistics,['Logistics'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Belo,William,William Belo,7/1/1945,78,Male,Philippines,Philippines,Manila,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Cheah,Cheng Hye,Cheah Cheng Hye,3/18/1954,70,Male,Malaysia,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Cremonini,Luigi,Luigi Cremonini & family,4/28/1939,84,Male,Italy,Italy,Modena,Food & Beverage,['Food & Beverage'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Iervolino,Danilo,Danilo Iervolino,4/2/1978,46,Male,Italy,Italy,Rome,Technology,['Technology'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Costica,Yinon,Yinon Costica,11/13/1982,41,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Luttwak,Ami,Ami Luttwak,12/1/1983,40,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Rappaport,Assaf,Assaf Rappaport,8/28/1983,40,Male,Israel,United States,New York,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Reznik,Roy,Roy Reznik,8/3/1988,35,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Budiman,Marina,Marina Budiman,9/5/1961,62,Female,Indonesia,Indonesia,Jakarta,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Soeryadjaya,Edwin,Edwin Soeryadjaya,7/17/1949,74,Male,Indonesia,Indonesia,Jakarta,Energy,['Energy'],,,FALSE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Tanoko,Wijono,Wijono Tanoko,8/28/1952,71,Male,Indonesia,Indonesia,Surabaya,Manufacturing,['Manufacturing'],,,FALSE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Gautam,Rahul,Rahul Gautam,11/18/1952,71,Male,India,India,Delhi,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Khaitan,Lalit,Lalit Khaitan,6/2/1943,80,Male,India,India,Delhi,Food & Beverage,['Food & Beverage'],,,FALSE,
2024,4,2692,1,"$1,000,000,000 ",Kothari,Yogesh,Yogesh Kothari,1/1/1949,75,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Merchant,Nikhil,Nikhil Merchant,7/6/1960,63,Male,India,India,Mumbai,Energy,['Energy'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Rathod,Pradeep,Pradeep Rathod,1/23/1965,59,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2692,1,"$1,000,000,000 ",Taparia,Mahaveer Prasad,Mahaveer Prasad Taparia,10/22/1937,86,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2692,1,"$1,000,000,000 ",Taparia,Shivratan,Shivratan Taparia,8/7/1945,78,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,FALSE,
2024,4,2692,1,"$1,000,000,000 ",She,Yingjie,She Yingjie,9/1/1957,66,Male,Hong Kong,China,Heshan,Manufacturing,['Manufacturing'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Knauf,Alexander,Alexander Knauf,5/30/1974,49,Male,Germany,Germany,Würzburg,Manufacturing,['Manufacturing'],,,FALSE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Knauf,Martin,Martin Knauf,,,Male,Germany,Germany,Berlin,Manufacturing,['Manufacturing'],,,FALSE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Knauf,Robert,Robert Knauf,,,Male,Germany,Germany,Meerbusch,Manufacturing,['Manufacturing'],,,FALSE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Samwer,Oliver,Oliver Samwer,8/9/1973,50,Male,Germany,Germany,Munich,Technology,['Technology'],Rocket Internet,Cofounder and CEO,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Benacin,Philippe,Philippe Benacin,1/15/1959,65,Male,France,France,Paris,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Carmignac,Edouard,Edouard Carmignac,9/4/1947,76,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Cai,Hongbin,Cai Hongbin,,,Male,China,China,Lianyungang,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Chen,Tianqiao,Tianqiao Chen,5/16/1973,50,Male,China,United States,Atherton,Technology,['Technology'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Chu,Jian,Chu Jian,4/1/1963,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Dou,Zhenggang,Dou Zhenggang,5/21/1953,70,Male,China,China,Hangzhou,Diversified,['Diversified'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Huang,Guanlin,Huang Guanlin,1/1/1965,59,Male,China,China,Ningbo,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Huang,Jian,Huang Jian,1/1/1967,57,Male,China,China,Shunde,Manufacturing,['Manufacturing'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Huang,Xiaofen,Huang Xiaofen & family,1/1/1962,62,Female,China,China,Shenzhen,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Liang,Guangwei,Liang Guangwei,9/1/1963,60,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Lu,Zhongfang,Lu Zhongfang,12/1/1942,81,Female,China,China,Tonghua,Automotive,['Automotive'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Mao,Lixiang,Mao Lixiang & family,1/1/1941,83,Male,China,China,Ningbo,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Peng,James,James Peng,,,Male,China,China,Shanghai,Technology,['Technology'],,,TRUE,
2024,4,2692,1,"$1,000,000,000 ",Ren,Jinsheng,Ren Jinsheng & family,1/1/1963,61,Male,China,China,Nanjing,Healthcare,['Healthcare'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Tang,Xiuguo,Tang Xiuguo,8/25/1963,60,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Wang,Yanqing,Wang Yanqing & family,7/2/1946,77,Female,China,China,Weihai,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Wen,Pengcheng,Wen Pengcheng & family,10/8/1962,61,Male,China,China,Yunfu,Food & Beverage,['Food & Beverage'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Wu,Zhongyi,Wu Zhongyi,10/28/1973,50,Male,China,China,Xiamen,Technology,['Technology'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Xu,Gang,Xu Gang,4/17/1963,60,Male,China,China,Jiaozuo,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2024,4,2692,1,"$1,000,000,000 ",Xu,Wanmao,Xu Wanmao,1/1/1945,79,Male,China,China,Ningbo,Service,['Service'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Xue,Jiping,Xue Jiping,1/1/1951,73,Male,China,China,Nantong,Telecom,['Telecom'],,,TRUE,Decreased
2024,4,2692,1,"$1,000,000,000 ",Yang,Yuanqing,Yang Yuanqing,11/1/1964,59,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Returned to List
2024,4,2692,1,"$1,000,000,000 ",Zan,Shengda,Zan Shengda,4/2/1963,61,Male,China,China,Nantong,Diversified,['Diversified'],,,TRUE,Decreased
